model,context,layer,target_id,target_text,rank_target_tangent,rank_wrong_tangent,rank_random_tangent,rank_offarc_random,rank_offarc_toward,rank_offarc_away,first_rank1_angle
google/gemma-3-1b-it,To bake sourdough bread,17,1240,riv,5,64807,127385,4,5,3,
google/gemma-3-1b-it,To bake sourdough bread,17,1276, Re,3,78810,92101,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,1382, aut,3,6713,25768,3,4,2,
google/gemma-3-1b-it,To bake sourdough bread,17,1417,wn,4,116606,78659,4,5,3,
google/gemma-3-1b-it,To bake sourdough bread,17,1428, equ,4,55814,60562,4,7,3,
google/gemma-3-1b-it,To bake sourdough bread,17,1844,uf,3,21455,47427,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,1911, var,3,23562,19126,3,4,2,
google/gemma-3-1b-it,To bake sourdough bread,17,1916,rc,3,74853,61123,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,2048, prote,4,35152,38245,3,5,3,
google/gemma-3-1b-it,To bake sourdough bread,17,2124,++,3,63297,81535,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,2233, invest,3,21706,32081,3,4,2,
google/gemma-3-1b-it,To bake sourdough bread,17,2247, put,3,134821,75876,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,2423,ino,4,72804,112645,4,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,2582,EXT,4,33569,51024,4,6,3,
google/gemma-3-1b-it,To bake sourdough bread,17,2669,ending,4,98758,102088,4,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,2802, access,5,167438,173481,5,7,3,
google/gemma-3-1b-it,To bake sourdough bread,17,3155, house,3,58564,72871,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,3210, thing,4,168209,152262,4,5,3,
google/gemma-3-1b-it,To bake sourdough bread,17,3631,font,4,53684,105541,4,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,3633,aur,4,94561,83693,4,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,3803, God,3,70317,79372,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,3834,At,3,155717,178982,3,7,3,
google/gemma-3-1b-it,To bake sourdough bread,17,4111,idge,4,74084,96675,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,4340,OC,3,6133,16768,3,4,2,
google/gemma-3-1b-it,To bake sourdough bread,17,4648, tim,4,71070,35198,4,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,4680, cand,5,134238,109325,5,7,3,
google/gemma-3-1b-it,To bake sourdough bread,17,4754,My,5,156127,176052,4,5,3,
google/gemma-3-1b-it,To bake sourdough bread,17,4981, status,5,204705,184173,5,6,3,
google/gemma-3-1b-it,To bake sourdough bread,17,5083, dro,4,70560,23063,4,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,5380, va,3,51846,60802,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,5512, pun,4,47763,74035,4,6,3,
google/gemma-3-1b-it,To bake sourdough bread,17,5628, located,4,122528,101006,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,5732, nicht,3,46689,55072,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,5912, See,4,146438,131931,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,6060, handle,4,210869,159547,4,6,3,
google/gemma-3-1b-it,To bake sourdough bread,17,6204,miss,5,161057,158614,5,7,3,
google/gemma-3-1b-it,To bake sourdough bread,17,6254, tor,22,239014,244156,17,31,10,
google/gemma-3-1b-it,To bake sourdough bread,17,6478, session,6,215995,187807,5,7,3,
google/gemma-3-1b-it,To bake sourdough bread,17,6486, Sur,3,61737,61879,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,6540, culture,5,178228,174309,5,5,3,
google/gemma-3-1b-it,To bake sourdough bread,17,6541, capacity,4,178052,196668,4,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,7568,pop,4,93362,116250,4,5,3,
google/gemma-3-1b-it,To bake sourdough bread,17,7652,enz,4,84488,90566,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,7808, moved,5,193368,178240,5,9,3,
google/gemma-3-1b-it,To bake sourdough bread,17,7876, ven,4,161960,47369,4,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,7902,double,4,113931,87425,4,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,8021,allow,4,53830,47796,4,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,8313, Kh,4,37797,67812,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,8448, interval,3,17121,10581,3,4,2,
google/gemma-3-1b-it,To bake sourdough bread,17,9166, vez,4,114824,113420,5,5,3,
google/gemma-3-1b-it,To bake sourdough bread,17,9208,These,3,112168,96692,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,9415,Eng,3,26225,43752,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,9438,dt,3,20522,8871,3,4,2,
google/gemma-3-1b-it,To bake sourdough bread,17,9577, tou,8,186663,169404,6,12,3,
google/gemma-3-1b-it,To bake sourdough bread,17,9697, feedback,9,229254,237854,10,16,4,
google/gemma-3-1b-it,To bake sourdough bread,17,9744, village,8,151743,135840,6,12,3,
google/gemma-3-1b-it,To bake sourdough bread,17,10480,match,4,105448,119505,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,25,322,T,3067,210107,203715,3049,2168,4107,
google/gemma-3-1b-it,To bake sourdough bread,25,605,us,1,95478,72372,1,2,1,13.017090797424316
google/gemma-3-1b-it,To bake sourdough bread,25,806,ous,1,12113,10663,1,1,1,10.366007804870605
google/gemma-3-1b-it,To bake sourdough bread,25,850, app,2,207391,196217,2,3,1,
google/gemma-3-1b-it,To bake sourdough bread,25,1049,inal,1,211678,202772,1,3,1,14.337892532348633
google/gemma-3-1b-it,To bake sourdough bread,25,1143,cept,1,86368,16861,1,2,1,13.549176216125488
google/gemma-3-1b-it,To bake sourdough bread,25,1176, said,1,125456,130823,1,2,1,14.445420265197754
google/gemma-3-1b-it,To bake sourdough bread,25,1240,riv,1,18668,66334,1,2,1,13.735763549804688
google/gemma-3-1b-it,To bake sourdough bread,25,1276, Re,2,127212,145150,2,2,2,
google/gemma-3-1b-it,To bake sourdough bread,25,1382, aut,2,71730,181266,2,3,1,
google/gemma-3-1b-it,To bake sourdough bread,25,1417,wn,1,87182,87596,1,2,1,12.916447639465332
google/gemma-3-1b-it,To bake sourdough bread,25,1428, equ,1,158924,150384,1,3,1,16.475994110107422
google/gemma-3-1b-it,To bake sourdough bread,25,1844,uf,1,59202,122665,1,2,1,13.918559074401855
google/gemma-3-1b-it,To bake sourdough bread,25,1911, var,1,211001,209520,1,3,1,15.043498039245605
google/gemma-3-1b-it,To bake sourdough bread,25,1916,rc,1,52490,47716,1,2,1,12.56956958770752
google/gemma-3-1b-it,To bake sourdough bread,25,2048, prote,1,182484,239163,1,3,1,16.1894474029541
google/gemma-3-1b-it,To bake sourdough bread,25,2124,++,1,8117,9600,1,2,1,10.197595596313477
google/gemma-3-1b-it,To bake sourdough bread,25,2233, invest,4,248308,257798,4,9,1,
google/gemma-3-1b-it,To bake sourdough bread,25,2247, put,2,244562,229156,2,3,1,
google/gemma-3-1b-it,To bake sourdough bread,25,2423,ino,1,110886,85242,1,2,1,13.643350601196289
google/gemma-3-1b-it,To bake sourdough bread,25,2582,EXT,1,27903,22691,1,2,1,13.773343086242676
google/gemma-3-1b-it,To bake sourdough bread,25,2669,ending,1,56169,21967,1,2,1,13.557816505432129
google/gemma-3-1b-it,To bake sourdough bread,25,2802, access,3,256293,256339,3,6,2,
google/gemma-3-1b-it,To bake sourdough bread,25,3155, house,2,129275,142806,2,3,1,
google/gemma-3-1b-it,To bake sourdough bread,25,3210, thing,1,208484,230745,1,3,1,15.123835563659668
google/gemma-3-1b-it,To bake sourdough bread,25,3631,font,1,154560,215206,1,2,1,15.248411178588867
google/gemma-3-1b-it,To bake sourdough bread,25,3633,aur,1,107357,65411,1,2,1,13.610422134399414
google/gemma-3-1b-it,To bake sourdough bread,25,3803, God,2,119998,153386,2,2,1,
google/gemma-3-1b-it,To bake sourdough bread,25,3834,At,1,756,757,1,2,1,9.671076774597168
google/gemma-3-1b-it,To bake sourdough bread,25,4111,idge,1,171359,123361,1,3,1,14.797079086303711
google/gemma-3-1b-it,To bake sourdough bread,25,4340,OC,1,1874,3218,1,2,1,11.778934478759766
google/gemma-3-1b-it,To bake sourdough bread,25,4648, tim,1,242150,244754,3,4,1,16.942031860351562
google/gemma-3-1b-it,To bake sourdough bread,25,4680, cand,1,86657,113340,1,2,1,13.629532814025879
google/gemma-3-1b-it,To bake sourdough bread,25,4754,My,1,1179,292,1,2,1,10.000414848327637
google/gemma-3-1b-it,To bake sourdough bread,25,4981, status,3,261113,259013,3,5,1,
google/gemma-3-1b-it,To bake sourdough bread,25,5083, dro,1,120129,96334,1,2,1,14.318931579589844
google/gemma-3-1b-it,To bake sourdough bread,25,5380, va,1,96795,144362,1,2,1,14.301466941833496
google/gemma-3-1b-it,To bake sourdough bread,25,5512, pun,1,111315,144597,1,3,1,15.432402610778809
google/gemma-3-1b-it,To bake sourdough bread,25,5628, located,2,236738,237436,2,4,1,
google/gemma-3-1b-it,To bake sourdough bread,25,5732, nicht,2,235969,246162,1,6,1,
google/gemma-3-1b-it,To bake sourdough bread,25,5912, See,2,178109,174651,2,3,2,
google/gemma-3-1b-it,To bake sourdough bread,25,6060, handle,3,251475,199531,3,3,1,
google/gemma-3-1b-it,To bake sourdough bread,25,6204,miss,1,199270,193136,1,2,1,15.273122787475586
google/gemma-3-1b-it,To bake sourdough bread,25,6254, tor,1,201642,198918,1,3,1,15.363151550292969
google/gemma-3-1b-it,To bake sourdough bread,25,6478, session,2,238823,191534,2,2,1,
google/gemma-3-1b-it,To bake sourdough bread,25,6486, Sur,2,70607,113495,2,2,1,
google/gemma-3-1b-it,To bake sourdough bread,25,6540, culture,2,246367,249634,2,7,1,
google/gemma-3-1b-it,To bake sourdough bread,25,6541, capacity,4,261511,260344,3,5,1,
google/gemma-3-1b-it,To bake sourdough bread,25,7568,pop,2,131808,158013,2,2,1,
google/gemma-3-1b-it,To bake sourdough bread,25,7652,enz,1,102222,133821,1,2,1,14.153736114501953
google/gemma-3-1b-it,To bake sourdough bread,25,7808, moved,1,212855,208558,1,6,1,16.912490844726562
google/gemma-3-1b-it,To bake sourdough bread,25,7876, ven,1,249125,142454,1,3,1,14.947541236877441
google/gemma-3-1b-it,To bake sourdough bread,25,7902,double,2,121462,160829,2,3,1,
google/gemma-3-1b-it,To bake sourdough bread,25,8021,allow,2,53254,87711,2,3,1,
google/gemma-3-1b-it,To bake sourdough bread,25,8313, Kh,2,63587,62969,2,2,1,
google/gemma-3-1b-it,To bake sourdough bread,25,8448, interval,1,237475,241909,1,3,1,16.63242530822754
google/gemma-3-1b-it,To bake sourdough bread,25,9166, vez,1,216237,222222,1,3,1,16.344465255737305
google/gemma-3-1b-it,To bake sourdough bread,25,9208,These,1,1207,402,1,2,1,9.706306457519531
google/gemma-3-1b-it,To bake sourdough bread,25,9415,Eng,1,1246,1198,1,2,1,10.817400932312012
google/gemma-3-1b-it,To bake sourdough bread,25,9438,dt,1,99332,25469,1,2,1,13.12099838256836
google/gemma-3-1b-it,To bake sourdough bread,25,9577, tou,1,220469,119779,1,3,1,15.517595291137695
google/gemma-3-1b-it,To bake sourdough bread,25,9697, feedback,3,256009,258548,3,5,1,
google/gemma-3-1b-it,To bake sourdough bread,25,9744, village,1,153683,205422,1,3,1,15.212722778320312
google/gemma-3-1b-it,To bake sourdough bread,25,10480,match,2,186016,92747,2,2,1,
google/gemma-3-1b-it,The capital of France is,0,322,T,3248,260288,259882,2844,4068,3098,
google/gemma-3-1b-it,The capital of France is,0,605,us,1,4130,1290,1,5,1,12.125996589660645
google/gemma-3-1b-it,The capital of France is,0,806,ous,1,30000,34245,1,10,1,14.008267402648926
google/gemma-3-1b-it,The capital of France is,0,850, app,1,33910,49995,1,2,1,14.016757011413574
google/gemma-3-1b-it,The capital of France is,0,1049,inal,1,79430,91369,1,11,1,14.942336082458496
google/gemma-3-1b-it,The capital of France is,0,1143,cept,8,225948,216151,8,11,1,
google/gemma-3-1b-it,The capital of France is,0,1176, said,1,387,407,1,1,1,9.795235633850098
google/gemma-3-1b-it,The capital of France is,0,1240,riv,1,973,2901,1,8,1,12.607880592346191
google/gemma-3-1b-it,The capital of France is,0,1276, Re,1,93,140,1,2,1,8.981595993041992
google/gemma-3-1b-it,The capital of France is,0,1382, aut,1,22674,32367,1,2,1,15.916970252990723
google/gemma-3-1b-it,The capital of France is,0,1417,wn,1,88570,61201,1,11,1,16.250707626342773
google/gemma-3-1b-it,The capital of France is,0,1428, equ,1,5879,9574,1,11,1,14.570637702941895
google/gemma-3-1b-it,The capital of France is,0,1844,uf,1,6205,12013,1,11,1,13.7622709274292
google/gemma-3-1b-it,The capital of France is,0,1911, var,1,7601,15007,1,2,1,12.83398723602295
google/gemma-3-1b-it,The capital of France is,0,1916,rc,1,23817,9137,1,11,1,13.970223426818848
google/gemma-3-1b-it,The capital of France is,0,2048, prote,1,68052,67950,1,11,1,16.054393768310547
google/gemma-3-1b-it,The capital of France is,0,2124,++,2,83578,55722,2,11,1,
google/gemma-3-1b-it,The capital of France is,0,2233, invest,1,36857,35464,1,4,1,14.386427879333496
google/gemma-3-1b-it,The capital of France is,0,2247, put,1,109872,79244,1,2,1,14.878549575805664
google/gemma-3-1b-it,The capital of France is,0,2423,ino,1,2855,3535,1,5,1,12.345471382141113
google/gemma-3-1b-it,The capital of France is,0,2582,EXT,3,59649,49316,1,11,1,
google/gemma-3-1b-it,The capital of France is,0,2669,ending,6,169791,154047,6,11,1,
google/gemma-3-1b-it,The capital of France is,0,2802, access,1,60977,102499,1,11,1,15.498252868652344
google/gemma-3-1b-it,The capital of France is,0,3155, house,1,11144,15294,1,2,1,12.566093444824219
google/gemma-3-1b-it,The capital of France is,0,3210, thing,1,117369,78329,1,11,1,15.311098098754883
google/gemma-3-1b-it,The capital of France is,0,3631,font,1,6093,21997,1,9,1,13.335684776306152
google/gemma-3-1b-it,The capital of France is,0,3633,aur,1,20283,20388,1,10,1,13.895302772521973
google/gemma-3-1b-it,The capital of France is,0,3803, God,1,1793,510,1,4,1,11.756223678588867
google/gemma-3-1b-it,The capital of France is,0,3834,At,2,8859,7284,2,2,1,
google/gemma-3-1b-it,The capital of France is,0,4111,idge,6,212393,192953,4,11,1,
google/gemma-3-1b-it,The capital of France is,0,4340,OC,1,10303,50519,1,11,1,14.494904518127441
