model,context,layer,target_id,target_text,rank_target_tangent,rank_wrong_tangent,rank_random_tangent,rank_offarc_random,rank_offarc_toward,rank_offarc_away,first_rank1_angle
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,484,ff,1,17997,36788,1,115,1,15.35417652130127
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,515,able,1,48562,48620,1,20,1,14.627089500427246
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,584,form,1,30883,33403,1,30,1,11.71308422088623
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,591,int,1,24774,4194,1,2,1,6.50041389465332
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,594,nder,1,15576,23823,1,24,1,13.099810600280762
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,667,urn,1,36244,39791,1,35,1,13.267594337463379
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,679,ath,1,18531,29047,1,50,1,13.275094032287598
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,704, hel,2,34021,19248,2,287,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,706,ata,1,9250,10478,1,7,1,12.105635643005371
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,760, tw,3,15424,22224,3,543,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,788,In,1,9992,2193,1,36,1,10.82783031463623
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,844, po,1,15553,19658,1,97,1,14.33151912689209
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,862,ting,1,46810,45076,1,8,1,12.11499309539795
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,868, should,1,16386,11232,1,3,1,8.820082664489746
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,875,ues,1,10408,25495,1,2,1,9.472161293029785
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,905, world,1,10881,5521,1,2,1,5.443230628967285
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,955, gra,1,44882,18586,1,34,1,12.825504302978516
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,979, while,1,27315,892,1,1,1,3.475493907928467
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,1028, test,1,41199,3432,1,2,1,7.391494274139404
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,1052, Americ,15,33332,38972,15,537,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,1055, person,1,35610,9264,1,2,1,9.526925086975098
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,1078,put,1,15562,13156,1,16,1,10.738389015197754
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,1097, som,3,46884,23871,3,495,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,1112, end,1,29863,6175,1,2,1,5.200212478637695
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,1114, food,1,48390,34226,1,4,1,12.629456520080566
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,1122, children,1,48747,44230,1,15,1,14.723278999328613
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,1158, op,1,45103,21444,2,210,1,16.158411026000977
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,1190, contin,7,30579,34926,8,146,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,1194, day,1,32332,10385,1,1,1,6.172435283660889
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,1210,ined,5,48050,46931,9,428,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,1223,der,1,22987,14558,1,20,1,11.23324966430664
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,1393,St,2,7695,10379,2,462,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,1401, spe,7,21147,32889,9,416,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,1416,ason,2,10516,15029,2,65,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,1418,li,2,37907,38733,1,170,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,1419,bs,1,13341,10910,1,37,1,14.324211120605469
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,1426, imm,4,46688,39048,4,360,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,1489, mark,1,14430,13064,1,3,1,11.051949501037598
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,1510, think,1,23872,3106,1,2,1,7.829349994659424
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,1556, pain,1,2902,10635,1,19,1,11.94304370880127
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,1566, potential,1,2050,21490,1,2,1,7.664107322692871
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,1669, fri,66,48753,44970,58,2607,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,1700, conc,1,30551,19147,1,58,1,12.935572624206543
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,1704,cer,1,1327,422,1,2,1,5.672929763793945
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,1709,raw,1,38545,34308,1,27,1,14.189314842224121
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,0,1726,use,1,30895,25562,1,28,1,14.063570976257324
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,58,J,2,3211,6494,2,153,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,73,Y,1,34095,2431,1,31,1,13.72651481628418
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,78,^,1,30598,6692,1,57,1,14.606919288635254
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,79,_,1,9433,8893,1,1,1,6.298609256744385
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,108,|,1,48441,37660,1,6,1,11.408027648925781
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,258,on,1,27192,12359,1,2,1,7.255006313323975
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,262, s,1,48916,6469,1,2,1,8.091622352600098
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,264,en,1,47829,37514,1,10,1,12.276739120483398
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,317,ra,1,728,735,1,2,1,6.22340202331543
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,343,ith,2,26979,37762,2,113,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,350,od,1,16784,21536,1,3,1,10.922701835632324
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,361,ge,1,38379,23579,1,64,1,13.965646743774414
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,380,iv,1,23557,12217,1,13,1,12.30655288696289
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,388,ill,1,40772,25995,1,37,1,15.467735290527344
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,406,oc,1,6192,2145,1,8,1,10.191584587097168
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,410, ch,1,48062,29026,1,2,1,10.906500816345215
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,440,rou,1,9943,25740,1,48,1,14.915992736816406
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,483,ated,1,16975,24634,1,8,1,13.038352966308594
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,484,ff,1,8195,12259,1,47,1,14.948224067687988
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,515,able,1,48073,47622,1,29,1,15.184596061706543
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,584,form,1,22846,22790,1,16,1,11.77935791015625
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,591,int,1,33843,11996,1,5,1,9.69942855834961
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,594,nder,1,20522,36937,1,34,1,15.569580078125
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,667,urn,1,33883,27860,1,27,1,13.859970092773438
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,679,ath,1,7225,15054,1,9,1,12.15796184539795
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,704, hel,2,30069,16196,2,196,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,706,ata,1,8950,8026,1,27,1,13.955114364624023
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,760, tw,3,12845,19697,3,412,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,788,In,1,8212,687,1,31,1,12.984769821166992
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,844, po,1,10812,2797,1,57,1,15.250329971313477
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,862,ting,1,43024,32103,1,3,1,11.07844352722168
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,868, should,1,12010,17722,1,2,1,8.260533332824707
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,875,ues,1,4619,3197,1,2,1,9.109197616577148
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,905, world,1,19068,575,1,2,1,6.487163543701172
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,955, gra,1,43504,11643,1,28,1,14.106423377990723
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,979, while,1,24498,1089,1,2,1,3.2020678520202637
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,1028, test,1,46465,17030,1,3,1,8.882852554321289
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,1052, Americ,5,16619,19256,6,130,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,1055, person,1,39736,29158,1,2,1,10.198380470275879
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,1078,put,1,18648,23982,1,22,1,13.172046661376953
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,1097, som,2,45372,26178,2,268,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,1112, end,1,45571,19841,1,2,1,9.251060485839844
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,1114, food,1,47266,21643,1,4,1,12.865870475769043
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,1122, children,1,48773,46866,1,215,1,15.585979461669922
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,1158, op,2,46190,24470,3,306,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,1190, contin,9,32179,37051,8,176,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,1194, day,1,28011,2310,1,1,1,5.671761989593506
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,1210,ined,3,48084,47770,4,634,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,1223,der,1,16120,12538,1,3,1,11.032449722290039
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,1393,St,2,4422,5062,2,281,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,1401, spe,7,23016,20436,7,492,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,1416,ason,1,651,809,1,8,1,10.596260070800781
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,1418,li,1,27027,31838,2,66,1,16.51786231994629
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,1419,bs,2,16275,33072,1,41,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,1426, imm,3,46099,35054,2,503,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,1489, mark,1,21365,12786,1,28,1,13.379227638244629
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,1510, think,1,19836,2049,1,2,1,7.161596775054932
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,1556, pain,1,9774,11793,1,45,1,13.729609489440918
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,1566, potential,1,4551,26192,1,2,1,8.840204238891602
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,1669, fri,11,45784,32710,6,550,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,1700, conc,1,32859,22038,1,69,1,15.394071578979492
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,1704,cer,1,2118,3032,1,2,1,8.269876480102539
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,1709,raw,1,43156,28319,2,39,1,16.253206253051758
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,10,1726,use,1,25867,23005,1,18,1,15.03950309753418
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,58,J,32,13026,25467,41,2497,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,73,Y,10,43917,29050,17,899,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,78,^,12,42397,38269,15,1201,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,79,_,1,38767,32693,1,2,1,12.408445358276367
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,108,|,1,46486,30260,1,58,1,16.638402938842773
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,258,on,1,41256,29003,1,12,1,13.088452339172363
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,262, s,1,49139,48940,1,5,1,14.76024341583252
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,264,en,1,44071,26692,1,21,1,14.249611854553223
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,317,ra,7,35060,34026,5,365,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,343,ith,12,33114,39369,19,703,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,350,od,2,34237,26473,2,117,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,361,ge,6,40427,36314,6,553,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,380,iv,5,39306,33477,3,325,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,388,ill,3,40911,40886,3,276,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,406,oc,2,17279,14488,2,63,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,410, ch,2,48982,48945,2,471,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,440,rou,6,15484,33470,5,210,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,483,ated,1,20070,19009,1,38,1,16.46438980102539
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,484,ff,7,24974,27069,13,681,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,515,able,2,46647,47602,2,256,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,584,form,2,24281,16854,2,59,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,591,int,3,44594,37059,2,279,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,594,nder,2,7636,13316,2,24,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,667,urn,3,33074,28634,5,101,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,679,ath,2,11231,16316,2,65,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,704, hel,19,36524,31139,9,1343,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,706,ata,14,31999,38566,20,720,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,760, tw,312,38554,43423,228,7436,4,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,788,In,25,37969,26285,35,2480,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,844, po,59,39884,35910,60,3591,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,862,ting,1,45369,43960,1,107,1,16.732959747314453
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,868, should,1,37974,36135,2,20,1,16.228004455566406
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,875,ues,2,18254,19720,2,27,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,905, world,1,44468,32310,1,3,1,14.251387596130371
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,955, gra,5,44519,32996,5,411,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,979, while,1,45412,34512,1,2,1,9.805208206176758
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,1028, test,4,48351,43034,3,28,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,1052, Americ,29,21723,25952,28,530,2,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,1055, person,1,44129,42534,1,10,1,15.656111717224121
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,1078,put,21,42990,41750,32,1093,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,1097, som,84,46416,42504,99,2982,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,1112, end,2,48515,39601,2,3,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,1114, food,6,48404,45696,8,118,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,1122, children,684,49099,48318,477,10686,7,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,1158, op,10,45190,36253,17,1440,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,1190, contin,618,47388,47558,571,4135,34,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,1194, day,1,48726,47286,1,62,1,15.904532432556152
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,1210,ined,23,44885,47763,27,1179,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,1223,der,1,13223,14261,1,26,1,15.291051864624023
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,1393,St,189,27178,30965,251,5157,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,1401, spe,969,44635,46419,788,7853,16,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,1416,ason,3,2593,9742,3,39,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,1418,li,7,30076,24257,6,317,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,1419,bs,11,31472,42710,12,549,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,1426, imm,65,46002,38074,89,1933,2,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,1489, mark,7,34648,39618,5,466,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,1510, think,4,42397,25761,3,188,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,1556, pain,23,26619,31591,22,2014,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,1566, potential,2,18931,39351,2,6,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,1669, fri,572,47617,45687,493,5455,11,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,1700, conc,17,43810,36410,37,1530,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,1704,cer,1,5810,6477,1,13,1,15.48327350616455
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,1709,raw,12,40063,38904,12,505,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,19,1726,use,7,41811,38037,8,499,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,58,J,1,163,1371,1,11,1,2.771697521209717
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,73,Y,1,29205,23,1,4,1,2.9191408157348633
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,78,^,1,22342,5420,1,4,1,5.199986934661865
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,79,_,1,13106,5509,1,2,1,3.979623317718506
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,108,|,1,34650,132,1,6,1,1.5781562328338623
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,258,on,1,31038,3818,1,2,1,3.262515068054199
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,262, s,1,49046,8784,1,2,1,5.531414985656738
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,264,en,1,39486,3979,1,1,1,3.2873358726501465
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,317,ra,1,18631,38742,1,3,1,5.917593955993652
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,343,ith,1,3088,14608,1,3,1,5.453311920166016
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,350,od,1,21860,18594,1,2,1,4.471499443054199
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,361,ge,1,32172,12194,1,2,1,4.782402992248535
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,380,iv,1,31041,5138,1,2,1,4.788590908050537
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,388,ill,1,25427,4049,1,2,1,3.8910973072052
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,406,oc,1,15349,1779,1,2,1,4.98510217666626
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,410, ch,1,47394,21656,1,2,1,7.4926629066467285
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,440,rou,1,6169,4721,1,43,1,5.970739841461182
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,483,ated,1,5938,787,1,2,1,3.7193384170532227
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,484,ff,1,2153,8472,1,2,1,4.944886207580566
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,515,able,1,23616,1371,1,2,1,4.052187442779541
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,584,form,1,17304,4538,1,2,1,4.122326374053955
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,591,int,1,39860,16807,1,2,1,4.7857770919799805
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,594,nder,1,7714,21214,1,23,1,5.165719985961914
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,667,urn,1,18565,6107,1,2,1,4.215770244598389
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,679,ath,1,11975,17491,1,2,1,5.7647480964660645
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,704, hel,1,38678,9560,1,350,1,8.389350891113281
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,706,ata,1,19369,33250,1,19,1,6.990479946136475
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,760, tw,1,9148,21573,2,981,1,8.677809715270996
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,788,In,1,10017,25,1,2,1,2.4312195777893066
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,844, po,1,34160,37308,1,112,1,10.891508102416992
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,862,ting,1,30592,15428,1,2,1,3.5731725692749023
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,868, should,1,36396,23016,1,4,1,8.882121086120605
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,875,ues,1,6625,6813,1,2,1,4.8565239906311035
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,905, world,1,46968,33211,1,3,1,6.672145366668701
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,955, gra,1,47332,14643,1,9,1,6.334720611572266
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,979, while,1,48832,18603,1,2,1,5.804943561553955
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,1028, test,1,48943,25273,1,8,1,10.072944641113281
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,1052, Americ,1,19068,38961,1,71,1,8.425461769104004
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,1055, person,1,36315,7521,1,3,1,4.7694525718688965
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,1078,put,1,6312,5465,1,2,1,4.285226345062256
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,1097, som,1,44577,26853,1,265,1,7.429968357086182
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,1112, end,1,48845,46723,1,2,1,6.229842662811279
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,1114, food,1,48442,24325,1,7,1,16.645095825195312
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,1122, children,3,48796,42323,2,52,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,1158, op,1,43678,33044,1,18,1,7.7716898918151855
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,1190, contin,3,9493,22174,3,130,1,
HuggingFaceTB/SmolLM-135M-Instruct,The capital of France is,29,1194, day,1,48589,26203,1,3,1,8.633980751037598
