model,context,layer,target_id,target_text,rank1_target,rank1_wrong,rank1_random,top3,top5,top10,rank,margin,rel_margin,win_window_deg,entry_deg,no_worse_frac,voronoi_break,bias_break,nn5_angle
openai-community/gpt2,The capital of France is,0,389, are,False,False,False,True,True,True,2.0,-0.0055214762687683105,-0.006536257453262806,0.0,17.20829963684082,1.0,True,False,0.7548561692237854
openai-community/gpt2,The capital of France is,0,397,ab,True,False,False,True,True,True,1.0,0.24474287033081055,0.25740528106689453,4.925373077392578,12.074626922607422,1.0,True,False,1.0385578870773315
openai-community/gpt2,The capital of France is,0,415,ant,True,False,False,True,True,True,1.0,0.3217916488647461,0.3303437829017639,5.6921234130859375,11.307876586914062,1.0,True,False,0.9193180203437805
openai-community/gpt2,The capital of France is,0,419,ort,True,False,False,True,True,True,1.0,0.46671658754348755,0.43576204776763916,7.225760459899902,9.774239540100098,1.0,True,False,0.9495251774787903
openai-community/gpt2,The capital of France is,0,451,ear,True,False,False,True,True,True,1.0,0.26165151596069336,0.30344411730766296,3.9684295654296875,13.031570434570312,1.0,True,False,0.9889463782310486
openai-community/gpt2,The capital of France is,0,494,ie,True,False,False,True,True,True,1.0,0.2857822775840759,0.2891305685043335,5.6799516677856445,11.320048332214355,1.0,True,False,1.0416889190673828
openai-community/gpt2,The capital of France is,0,495,ure,True,False,False,True,True,True,1.0,0.28626352548599243,0.3106772005558014,4.76082706451416,12.23917293548584,1.0,True,False,0.9131715893745422
openai-community/gpt2,The capital of France is,0,527,ber,True,False,False,True,True,True,1.0,0.3740604519844055,0.38337934017181396,6.123723030090332,10.876276969909668,1.0,True,False,0.9879851341247559
openai-community/gpt2,The capital of France is,0,598, app,True,False,False,True,True,True,1.0,0.17270344495773315,0.20976613461971283,3.7819442749023438,13.218055725097656,1.0,True,False,0.8752342462539673
openai-community/gpt2,The capital of France is,0,605,ical,True,False,False,True,True,True,1.0,0.3894214630126953,0.3916085660457611,6.196894645690918,10.803105354309082,1.0,True,False,0.9433349967002869
openai-community/gpt2,The capital of France is,0,608,ount,True,False,False,True,True,True,1.0,0.4310374855995178,0.4487643837928772,5.777214050292969,11.222785949707031,1.0,True,False,1.092942714691162
openai-community/gpt2,The capital of France is,0,683, him,False,False,False,True,True,True,3.0,-0.06754499673843384,-0.09098805487155914,0.0,18.850004196166992,1.0,True,False,0.9360624551773071
openai-community/gpt2,The capital of France is,0,694,ck,True,False,False,True,True,True,1.0,0.3435821533203125,0.3704506754875183,5.407932281494141,11.59206771850586,1.0,True,False,1.0268129110336304
openai-community/gpt2,The capital of France is,0,720, $,True,False,False,True,True,True,1.0,0.26925158500671387,0.2730596959590912,6.6428375244140625,10.357162475585938,1.0,True,False,0.9296385049819946
openai-community/gpt2,The capital of France is,0,722,hing,True,False,False,True,True,True,1.0,0.3450624346733093,0.382085919380188,4.841614723205566,12.158385276794434,1.0,True,False,1.0726412534713745
openai-community/gpt2,The capital of France is,0,777, these,False,False,False,True,True,True,3.0,-0.11353504657745361,-0.13868992030620575,0.0,21.864761352539062,1.0,True,False,0.7622984051704407
openai-community/gpt2,The capital of France is,0,806,pect,True,False,False,True,True,True,1.0,0.282584011554718,0.3316570818424225,4.125940322875977,12.874059677124023,1.0,True,False,0.9268038868904114
openai-community/gpt2,The capital of France is,0,863,ited,True,False,False,True,True,True,1.0,0.14020955562591553,0.19052749872207642,2.204437255859375,14.795562744140625,1.0,True,False,0.9333724975585938
openai-community/gpt2,The capital of France is,0,882,erson,True,False,False,True,True,True,1.0,0.3573564887046814,0.38246339559555054,5.009336471557617,11.990663528442383,1.0,True,False,1.0931625366210938
openai-community/gpt2,The capital of France is,0,887, But,False,False,False,True,True,True,2.0,-0.026302993297576904,-0.035834457725286484,0.0,17.792766571044922,1.0,True,False,0.7292928099632263
openai-community/gpt2,The capital of France is,0,895, sm,True,False,False,True,True,True,1.0,0.20195329189300537,0.2416701763868332,4.311209678649902,12.688790321350098,1.0,True,False,1.0046800374984741
openai-community/gpt2,The capital of France is,0,926,tt,True,False,False,True,True,True,1.0,0.34406113624572754,0.3629821240901947,5.332902908325195,11.667097091674805,1.0,True,False,1.0640013217926025
openai-community/gpt2,The capital of France is,0,976, same,True,False,False,True,True,True,1.0,0.27725958824157715,0.27853795886039734,6.488625526428223,10.511374473571777,1.0,True,False,0.944094181060791
openai-community/gpt2,The capital of France is,0,1001, Se,True,False,False,True,True,True,1.0,0.12035375833511353,0.14548137784004211,2.8879480361938477,14.112051963806152,1.0,True,False,0.9554969668388367
openai-community/gpt2,The capital of France is,0,1051, sign,True,False,False,True,True,True,1.0,0.2662471532821655,0.29602527618408203,5.147736549377441,11.852263450622559,1.0,True,False,0.8742966055870056
openai-community/gpt2,The capital of France is,0,1076,ouse,True,False,False,True,True,True,1.0,0.3530269265174866,0.39810487627983093,4.527275085449219,12.472724914550781,1.0,True,False,0.9705970883369446
openai-community/gpt2,The capital of France is,0,1079,ved,True,False,False,True,True,True,1.0,0.3017265200614929,0.3509138524532318,4.350100517272949,12.64989948272705,1.0,True,False,0.9947965741157532
openai-community/gpt2,The capital of France is,0,1103, real,True,False,False,True,True,True,1.0,0.275870680809021,0.26965636014938354,7.142725944519043,9.857274055480957,1.0,True,False,0.9023763537406921
openai-community/gpt2,The capital of France is,0,1122,ton,True,False,False,True,True,True,1.0,0.39210665225982666,0.38947930932044983,6.117657661437988,10.882342338562012,1.0,True,False,1.0622682571411133
openai-community/gpt2,The capital of France is,0,1137,ER,True,False,False,True,True,True,1.0,0.29462742805480957,0.32354485988616943,5.295651435852051,11.70434856414795,1.0,True,False,0.9548360705375671
openai-community/gpt2,The capital of France is,0,1139, says,False,False,False,True,True,True,3.0,-0.012817978858947754,-0.01776435226202011,0.0,17.32859230041504,1.0,True,False,0.8089290857315063
openai-community/gpt2,The capital of France is,0,1148, Is,True,False,False,True,True,True,1.0,0.10230624675750732,0.12310346215963364,2.7009925842285156,14.299007415771484,1.0,True,False,0.8344829678535461
openai-community/gpt2,The capital of France is,0,1184, poss,True,False,False,True,True,True,1.0,0.2161896824836731,0.2794126868247986,3.2967071533203125,13.703292846679688,1.0,True,False,0.9896098971366882
openai-community/gpt2,The capital of France is,0,1218, second,True,False,False,True,True,True,1.0,0.21584713459014893,0.224324032664299,5.9931230545043945,11.006876945495605,1.0,True,False,0.809229850769043
openai-community/gpt2,The capital of France is,0,1221, disc,True,False,False,True,True,True,1.0,0.2463059425354004,0.2805851101875305,4.573187828063965,12.426812171936035,1.0,True,False,0.9081707000732422
openai-community/gpt2,The capital of France is,0,1238,20,True,False,False,True,True,True,1.0,0.11049073934555054,0.13667486608028412,2.72489070892334,14.27510929107666,1.0,True,False,0.7463411092758179
openai-community/gpt2,The capital of France is,0,1250, belie,True,False,False,True,True,True,1.0,0.18883365392684937,0.2549075782299042,2.5838546752929688,14.416145324707031,1.0,True,False,1.0086029767990112
openai-community/gpt2,The capital of France is,0,1426, pos,True,False,False,True,True,True,1.0,0.23283159732818604,0.2826172411441803,4.102109909057617,12.897890090942383,1.0,True,False,1.0547430515289307
openai-community/gpt2,The capital of France is,0,1433,16,True,False,False,True,True,True,1.0,0.09773457050323486,0.12409421056509018,2.431486129760742,14.568513870239258,1.0,True,False,0.6564683318138123
openai-community/gpt2,The capital of France is,0,1449, bre,True,False,False,True,True,True,1.0,0.25736504793167114,0.3118751645088196,4.018706321716309,12.981293678283691,1.0,True,False,1.0655158758163452
openai-community/gpt2,The capital of France is,0,1451, cap,True,False,False,True,True,True,1.0,0.2690388560295105,0.2997373938560486,5.088921546936035,11.911078453063965,1.0,True,False,0.9194138646125793
openai-community/gpt2,The capital of France is,0,1452,ten,True,False,False,True,True,True,1.0,0.3671705722808838,0.3850742280483246,5.473618507385254,11.526381492614746,1.0,True,False,1.0474309921264648
openai-community/gpt2,The capital of France is,0,1459, current,True,False,False,True,True,True,1.0,0.23002839088439941,0.24332332611083984,5.649386405944824,11.350613594055176,1.0,True,False,0.909611165523529
openai-community/gpt2,The capital of France is,0,1524, school,True,False,False,True,True,True,1.0,0.10025471448898315,0.12534435093402863,2.2849998474121094,14.71500015258789,1.0,True,False,0.7562199234962463
openai-community/gpt2,The capital of France is,0,1544,He,False,False,False,False,True,True,5.0,-0.05826377868652344,-0.08992094546556473,0.0,20.481033325195312,1.0,True,False,0.7391993999481201
openai-community/gpt2,The capital of France is,0,1591,ccess,True,False,False,True,True,True,1.0,0.15577608346939087,0.2374703586101532,2.0026187896728516,14.997381210327148,1.0,True,False,1.0405815839767456
openai-community/gpt2,The capital of France is,0,1601,ury,True,False,False,True,True,True,1.0,0.372261106967926,0.40231528878211975,5.095219612121582,11.904780387878418,1.0,True,False,1.100051760673523
openai-community/gpt2,The capital of France is,0,1708, following,True,False,False,True,True,True,1.0,0.1800951361656189,0.2076815813779831,4.036170959472656,12.963829040527344,1.0,True,False,0.9657298922538757
openai-community/gpt2,The capital of France is,0,1738, reason,True,False,False,True,True,True,1.0,0.26075834035873413,0.2840229570865631,5.021965980529785,11.978034019470215,1.0,True,False,0.9211265444755554
openai-community/gpt2,The capital of France is,0,1743, official,True,False,False,True,True,True,1.0,0.3027438521385193,0.30351877212524414,6.748234748840332,10.251765251159668,1.0,True,False,0.8628377318382263
openai-community/gpt2,The capital of France is,0,1749,ories,True,False,False,True,True,True,1.0,0.4345186948776245,0.4270300269126892,5.930046081542969,11.069953918457031,1.0,True,False,0.9916169047355652
openai-community/gpt2,The capital of France is,0,1766, Co,True,False,False,True,True,True,1.0,0.16802364587783813,0.1925209015607834,3.8673019409179688,13.132698059082031,1.0,True,False,0.9414165616035461
openai-community/gpt2,The capital of France is,0,1777, fac,True,False,False,True,True,True,1.0,0.25055891275405884,0.296684205532074,4.356561660766602,12.643438339233398,1.0,True,False,1.0046812295913696
openai-community/gpt2,The capital of France is,4,60,],True,False,False,True,True,True,1.0,0.17050117254257202,0.2013440579175949,3.670912742614746,13.329087257385254,1.0,True,False,0.7668952941894531
openai-community/gpt2,The capital of France is,4,74,k,True,False,False,True,True,True,1.0,0.23047810792922974,0.25086116790771484,5.106687545776367,11.893312454223633,1.0,True,False,0.9606329798698425
openai-community/gpt2,The capital of France is,4,80,q,True,False,False,True,True,True,1.0,0.18094849586486816,0.23019686341285706,3.300143241882324,13.699856758117676,1.0,True,False,0.9127616286277771
openai-community/gpt2,The capital of France is,4,81,r,True,False,False,True,True,True,1.0,0.2599838376045227,0.27104052901268005,5.754141807556152,11.245858192443848,1.0,True,False,1.0150047540664673
openai-community/gpt2,The capital of France is,4,264, s,True,False,False,True,True,True,1.0,0.04872453212738037,0.06302028894424438,1.3960227966308594,15.60397720336914,1.0,True,False,0.9757677316665649
openai-community/gpt2,The capital of France is,4,268,en,True,False,False,True,True,True,1.0,0.1406766176223755,0.17081205546855927,2.9121341705322266,14.087865829467773,1.0,True,False,1.0493488311767578
openai-community/gpt2,The capital of France is,4,270,it,True,False,False,True,True,True,1.0,0.16725385189056396,0.1938595324754715,3.6032400131225586,13.396759986877441,1.0,True,False,0.9743526577949524
openai-community/gpt2,The capital of France is,4,324,ad,True,False,False,True,True,True,1.0,0.1643059253692627,0.19211266934871674,3.392336845397949,13.60766315460205,1.0,True,False,0.9878851175308228
openai-community/gpt2,The capital of France is,4,351, with,False,False,False,True,True,True,2.0,-0.04315751791000366,-0.05119723826646805,0.0,19.14950180053711,1.0,True,False,0.8268839120864868
openai-community/gpt2,The capital of France is,4,358,nd,True,False,False,True,True,True,1.0,0.28261494636535645,0.32056865096092224,4.784767150878906,12.215232849121094,1.0,True,False,1.03450608253479
openai-community/gpt2,The capital of France is,4,369, con,True,False,False,True,True,True,1.0,0.14017122983932495,0.18508706986904144,3.0837831497192383,13.916216850280762,1.0,True,False,1.0088257789611816
openai-community/gpt2,The capital of France is,4,389, are,False,False,False,False,True,True,4.0,-0.09650927782058716,-0.13275091350078583,0.0,20.6259765625,1.0,True,False,0.7548561692237854
openai-community/gpt2,The capital of France is,4,397,ab,True,False,False,True,True,True,1.0,0.29809534549713135,0.30738767981529236,6.017431259155273,10.982568740844727,1.0,True,False,1.0385578870773315
openai-community/gpt2,The capital of France is,4,415,ant,True,False,False,True,True,True,1.0,0.283679723739624,0.31342726945877075,5.022061347961426,11.977938652038574,1.0,True,False,0.9193180203437805
openai-community/gpt2,The capital of France is,4,419,ort,True,False,False,True,True,True,1.0,0.40340912342071533,0.4126926064491272,6.247260093688965,10.752739906311035,1.0,True,False,0.9495251774787903
openai-community/gpt2,The capital of France is,4,451,ear,True,False,False,True,True,True,1.0,0.2064780592918396,0.2660391330718994,3.1337528228759766,13.866247177124023,1.0,True,False,0.9889463782310486
openai-community/gpt2,The capital of France is,4,494,ie,True,False,False,True,True,True,1.0,0.2955002784729004,0.30603277683258057,5.884522438049316,11.115477561950684,1.0,True,False,1.0416889190673828
openai-community/gpt2,The capital of France is,4,495,ure,True,False,False,True,True,True,1.0,0.3267449736595154,0.3521984815597534,5.4445085525512695,11.55549144744873,1.0,True,False,0.9131715893745422
openai-community/gpt2,The capital of France is,4,527,ber,True,False,False,True,True,True,1.0,0.303014874458313,0.3463716208934784,4.962386131286621,12.037613868713379,1.0,True,False,0.9879851341247559
openai-community/gpt2,The capital of France is,4,598, app,True,False,False,True,True,True,1.0,0.18644165992736816,0.23179760575294495,4.09283447265625,12.90716552734375,1.0,True,False,0.8752342462539673
openai-community/gpt2,The capital of France is,4,605,ical,True,False,False,True,True,True,1.0,0.3581357002258301,0.3843788504600525,5.703680038452148,11.296319961547852,1.0,True,False,0.9433349967002869
openai-community/gpt2,The capital of France is,4,608,ount,True,False,False,True,True,True,1.0,0.3314402401447296,0.39878323674201965,4.442943572998047,12.557056427001953,1.0,True,False,1.092942714691162
openai-community/gpt2,The capital of France is,4,683, him,False,False,False,True,True,True,3.0,-0.13228225708007812,-0.20390614867210388,0.0,20.62502670288086,1.0,True,False,0.9360624551773071
openai-community/gpt2,The capital of France is,4,694,ck,True,False,False,True,True,True,1.0,0.2839387059211731,0.3394545316696167,4.459799766540527,12.540200233459473,1.0,True,False,1.0268129110336304
openai-community/gpt2,The capital of France is,4,720, $,True,False,False,True,True,True,1.0,0.27080780267715454,0.28328853845596313,6.697103500366211,10.302896499633789,1.0,True,False,0.9296385049819946
openai-community/gpt2,The capital of France is,4,722,hing,True,False,False,True,True,True,1.0,0.26313209533691406,0.33269697427749634,3.6934118270874023,13.306588172912598,1.0,True,False,1.0726412534713745
openai-community/gpt2,The capital of France is,4,777, these,False,False,False,True,True,True,3.0,-0.14152765274047852,-0.18611100316047668,0.0,23.070514678955078,1.0,True,False,0.7622984051704407
openai-community/gpt2,The capital of France is,4,806,pect,True,False,False,True,True,True,1.0,0.18912756443023682,0.2594987154006958,2.7625255584716797,14.23747444152832,1.0,True,False,0.9268038868904114
openai-community/gpt2,The capital of France is,4,863,ited,True,False,False,True,True,True,1.0,0.05541110038757324,0.08920209854841232,0.8718605041503906,16.12813949584961,1.0,True,False,0.9333724975585938
openai-community/gpt2,The capital of France is,4,882,erson,True,False,False,True,True,True,1.0,0.3333430290222168,0.37960052490234375,4.676405906677246,12.323594093322754,1.0,True,False,1.0931625366210938
openai-community/gpt2,The capital of France is,4,887, But,False,False,False,True,True,True,3.0,-0.05024385452270508,-0.07394009828567505,0.0,18.517913818359375,1.0,True,False,0.7292928099632263
openai-community/gpt2,The capital of France is,4,895, sm,True,False,False,True,True,True,1.0,0.1905009150505066,0.24033485352993011,4.074263572692871,12.925736427307129,1.0,True,False,1.0046800374984741
openai-community/gpt2,The capital of France is,4,926,tt,True,False,False,True,True,True,1.0,0.3248313069343567,0.36228829622268677,5.03971004486084,11.96028995513916,1.0,True,False,1.0640013217926025
openai-community/gpt2,The capital of France is,4,976, same,True,False,False,True,True,True,1.0,0.17594307661056519,0.202982559800148,4.112709999084473,12.887290000915527,1.0,True,False,0.944094181060791
openai-community/gpt2,The capital of France is,4,1001, Se,True,False,False,True,True,True,1.0,0.07004576921463013,0.09372570365667343,1.6825361251831055,15.317463874816895,1.0,True,False,0.9554969668388367
openai-community/gpt2,The capital of France is,4,1051, sign,True,False,False,True,True,True,1.0,0.30738693475723267,0.33905696868896484,5.958200454711914,11.041799545288086,1.0,True,False,0.8742966055870056
openai-community/gpt2,The capital of France is,4,1076,ouse,True,False,False,True,True,True,1.0,0.2861771583557129,0.3628428280353546,3.671609878540039,13.328390121459961,1.0,True,False,0.9705970883369446
openai-community/gpt2,The capital of France is,4,1079,ved,True,False,False,True,True,True,1.0,0.25636792182922363,0.3274192214012146,3.6988143920898438,13.301185607910156,1.0,True,False,0.9947965741157532
openai-community/gpt2,The capital of France is,4,1103, real,True,False,False,True,True,True,1.0,0.1897416114807129,0.2086956650018692,4.905900001525879,12.094099998474121,1.0,True,False,0.9023763537406921
openai-community/gpt2,The capital of France is,4,1122,ton,True,False,False,True,True,True,1.0,0.37668025493621826,0.39267498254776,5.882746696472168,11.117253303527832,1.0,True,False,1.0622682571411133
openai-community/gpt2,The capital of France is,4,1137,ER,True,False,False,True,True,True,1.0,0.2197030782699585,0.27246609330177307,3.9507389068603516,13.049261093139648,1.0,True,False,0.9548360705375671
openai-community/gpt2,The capital of France is,4,1139, says,False,False,False,True,True,True,3.0,-0.04726552963256836,-0.07093500345945358,0.0,19.772624969482422,1.0,True,False,0.8089290857315063
openai-community/gpt2,The capital of France is,4,1148, Is,True,False,False,True,True,True,1.0,0.04779297113418579,0.06394582986831665,1.2628135681152344,15.737186431884766,1.0,True,False,0.8344829678535461
openai-community/gpt2,The capital of France is,4,1184, poss,True,False,False,True,True,True,1.0,0.11825799942016602,0.1829695701599121,1.8044071197509766,15.195592880249023,1.0,True,False,0.9896098971366882
openai-community/gpt2,The capital of France is,4,1218, second,True,False,False,True,True,True,1.0,0.1807396411895752,0.2025628536939621,4.904479026794434,12.095520973205566,1.0,True,False,0.809229850769043
openai-community/gpt2,The capital of France is,4,1221, disc,True,False,False,True,True,True,1.0,0.1431836485862732,0.19178126752376556,2.65891170501709,14.34108829498291,1.0,True,False,0.9081707000732422
openai-community/gpt2,The capital of France is,4,1238,20,True,False,False,True,True,True,1.0,0.021999776363372803,0.03177662938833237,0.5426387786865234,16.457361221313477,1.0,True,False,0.7463411092758179
openai-community/gpt2,The capital of France is,4,1250, belie,True,False,False,True,True,True,1.0,0.1122482419013977,0.17723621428012848,1.5369157791137695,15.46308422088623,1.0,True,False,1.0086029767990112
openai-community/gpt2,The capital of France is,4,1426, pos,True,False,False,True,True,True,1.0,0.16956084966659546,0.2320944368839264,2.989861488342285,14.010138511657715,1.0,True,False,1.0547430515289307
openai-community/gpt2,The capital of France is,4,1433,16,True,False,False,True,True,True,1.0,0.012097716331481934,0.017941780388355255,0.3010883331298828,16.698911666870117,1.0,True,False,0.6564683318138123
openai-community/gpt2,The capital of France is,4,1449, bre,True,False,False,True,True,True,1.0,0.2754192352294922,0.34015193581581116,4.306694030761719,12.693305969238281,1.0,True,False,1.0655158758163452
openai-community/gpt2,The capital of France is,4,1451, cap,True,False,False,True,True,True,1.0,0.29102814197540283,0.32833731174468994,5.516273498535156,11.483726501464844,1.0,True,False,0.9194138646125793
openai-community/gpt2,The capital of France is,4,1452,ten,True,False,False,True,True,True,1.0,0.2968655824661255,0.3480742275714874,4.427274703979492,12.572725296020508,1.0,True,False,1.0474309921264648
openai-community/gpt2,The capital of France is,4,1459, current,True,False,False,True,True,True,1.0,0.1679530143737793,0.19657407701015472,4.125605583190918,12.874394416809082,1.0,True,False,0.909611165523529
openai-community/gpt2,The capital of France is,4,1524, school,True,False,False,True,True,True,1.0,0.10524159669876099,0.1362539678812027,2.404391288757324,14.595608711242676,1.0,True,False,0.7562199234962463
openai-community/gpt2,The capital of France is,4,1544,He,False,False,False,False,False,True,10.0,-0.16664952039718628,-0.32489436864852905,0.0,23.915504455566406,1.0,True,False,0.7391993999481201
openai-community/gpt2,The capital of France is,4,1591,ccess,True,False,False,True,True,True,1.0,0.08087214827537537,0.1471298485994339,1.0404024124145508,15.95959758758545,1.0,True,False,1.0405815839767456
openai-community/gpt2,The capital of France is,4,1601,ury,True,False,False,True,True,True,1.0,0.3676767945289612,0.4141389727592468,5.037149429321289,11.962850570678711,1.0,True,False,1.100051760673523
openai-community/gpt2,The capital of France is,4,1708, following,True,False,False,True,True,True,1.0,0.16865915060043335,0.20463180541992188,3.7869577407836914,13.213042259216309,1.0,True,False,0.9657298922538757
openai-community/gpt2,The capital of France is,4,1738, reason,True,False,False,True,True,True,1.0,0.18975865840911865,0.23204337060451508,3.6561050415039062,13.343894958496094,1.0,True,False,0.9211265444755554
openai-community/gpt2,The capital of France is,4,1743, official,True,False,False,True,True,True,1.0,0.26345372200012207,0.28387564420700073,5.877330780029297,11.122669219970703,1.0,True,False,0.8628377318382263
openai-community/gpt2,The capital of France is,4,1749,ories,True,False,False,True,True,True,1.0,0.3981426954269409,0.4358009397983551,5.011631011962891,11.98836898803711,1.0,True,False,0.9916169047355652
openai-community/gpt2,The capital of France is,4,1766, Co,True,False,False,True,True,True,1.0,0.14267182350158691,0.17472708225250244,3.288839340209961,13.711160659790039,1.0,True,False,0.9414165616035461
openai-community/gpt2,The capital of France is,4,1777, fac,True,False,False,True,True,True,1.0,0.16756480932235718,0.22882017493247986,2.915159225463867,14.084840774536133,1.0,True,False,1.0046812295913696
openai-community/gpt2,The capital of France is,7,60,],True,False,False,True,True,True,1.0,0.018599748611450195,0.023986971005797386,0.397216796875,16.602783203125,1.0,True,False,0.7668952941894531
openai-community/gpt2,The capital of France is,7,74,k,True,False,False,True,True,True,1.0,0.15672212839126587,0.17016345262527466,3.448699951171875,13.551300048828125,1.0,True,False,0.9606329798698425
openai-community/gpt2,The capital of France is,7,80,q,True,False,False,True,True,True,1.0,0.029082536697387695,0.04066287353634834,0.5274486541748047,16.472551345825195,1.0,True,False,0.9127616286277771
openai-community/gpt2,The capital of France is,7,81,r,True,False,False,True,True,True,1.0,0.14329713582992554,0.1556844413280487,3.1458969116210938,13.854103088378906,1.0,True,False,1.0150047540664673
openai-community/gpt2,The capital of France is,7,264, s,True,False,False,True,True,True,1.0,0.019789278507232666,0.02419927343726158,0.5622138977050781,16.437786102294922,1.0,True,False,0.9757677316665649
openai-community/gpt2,The capital of France is,7,268,en,True,False,False,True,True,True,1.0,0.10084742307662964,0.11740420758724213,2.0765485763549805,14.92345142364502,1.0,True,False,1.0493488311767578
openai-community/gpt2,The capital of France is,7,270,it,True,False,False,True,True,True,1.0,0.07422590255737305,0.08761042356491089,1.5880193710327148,15.411980628967285,1.0,True,False,0.9743526577949524
openai-community/gpt2,The capital of France is,7,324,ad,True,False,False,True,True,True,1.0,0.09696823358535767,0.11218501627445221,1.9902973175048828,15.009702682495117,1.0,True,False,0.9878851175308228
openai-community/gpt2,The capital of France is,7,351, with,False,False,False,True,True,True,2.0,-0.05147874355316162,-0.05682942643761635,0.0,19.530120849609375,1.0,True,False,0.8268839120864868
openai-community/gpt2,The capital of France is,7,358,nd,True,False,False,True,True,True,1.0,0.07230269908905029,0.09583792090415955,1.2171058654785156,15.782894134521484,1.0,True,False,1.03450608253479
openai-community/gpt2,The capital of France is,7,369, con,True,False,False,True,True,True,1.0,0.010966777801513672,0.015493915416300297,0.2394542694091797,16.76054573059082,1.0,True,False,1.0088257789611816
openai-community/gpt2,The capital of France is,7,389, are,False,False,False,False,True,True,4.0,-0.13448363542556763,-0.17626696825027466,0.0,21.985620498657227,1.0,True,False,0.7548561692237854
openai-community/gpt2,The capital of France is,7,397,ab,True,False,False,True,True,True,1.0,0.10943543910980225,0.12686806917190552,2.1905651092529297,14.80943489074707,1.0,True,False,1.0385578870773315
openai-community/gpt2,The capital of France is,7,415,ant,True,False,False,True,True,True,1.0,0.1422683596611023,0.16865697503089905,2.5045557022094727,14.495444297790527,1.0,True,False,0.9193180203437805
openai-community/gpt2,The capital of France is,7,419,ort,True,False,False,True,True,True,1.0,0.2176249623298645,0.24923373758792877,3.3534936904907227,13.646506309509277,1.0,True,False,0.9495251774787903
openai-community/gpt2,The capital of France is,7,451,ear,True,False,False,True,True,True,1.0,0.08325886726379395,0.11359260976314545,1.2589960098266602,15.74100399017334,1.0,True,False,0.9889463782310486
openai-community/gpt2,The capital of France is,7,494,ie,True,False,False,True,True,True,1.0,0.16285419464111328,0.17860350012779236,3.2202024459838867,13.779797554016113,1.0,True,False,1.0416889190673828
openai-community/gpt2,The capital of France is,7,495,ure,True,False,False,True,True,True,1.0,0.1461179256439209,0.17633789777755737,2.4214391708374023,14.578560829162598,1.0,True,False,0.9131715893745422
openai-community/gpt2,The capital of France is,7,527,ber,True,False,False,True,True,True,1.0,0.1261538863182068,0.16181957721710205,2.0556421279907227,14.944357872009277,1.0,True,False,0.9879851341247559
openai-community/gpt2,The capital of France is,7,598, app,True,False,False,True,True,True,1.0,0.09150892496109009,0.11628928780555725,1.994675636291504,15.005324363708496,1.0,True,False,0.8752342462539673
openai-community/gpt2,The capital of France is,7,605,ical,True,False,False,True,True,True,1.0,0.17243653535842896,0.2083267867565155,2.7323837280273438,14.267616271972656,1.0,True,False,0.9433349967002869
openai-community/gpt2,The capital of France is,7,608,ount,True,False,False,True,True,True,1.0,0.15774065256118774,0.21339799463748932,2.107789993286133,14.892210006713867,1.0,True,False,1.092942714691162
openai-community/gpt2,The capital of France is,7,683, him,False,False,False,False,True,True,4.0,-0.20186948776245117,-0.3075527548789978,0.0,22.478897094726562,1.0,True,False,0.9360624551773071
