model,context,layer,target_id,target_text,rank1_target,rank1_wrong,rank1_random,top3,top5,top10,rank,margin,rel_margin,win_window_deg,entry_deg,no_worse_frac,voronoi_break,bias_break,nn5_angle
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,718,add,True,False,False,True,True,True,1.0,0.1027657687664032,0.34275051951408386,33.733036041259766,11.266963958740234,1.0,False,False,0.7790361642837524
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,737, void,True,False,False,True,True,True,1.0,0.05311581492424011,0.18957437574863434,32.76985168457031,12.23015022277832,1.0,False,False,0.9173274040222168
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,818,Cont,True,False,False,True,True,True,1.0,0.06341458857059479,0.2302677184343338,29.380287170410156,15.61971378326416,1.0,False,False,0.8174625635147095
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,825, one,True,False,False,True,True,True,1.0,0.06459811329841614,0.23490579426288605,35.48332214355469,9.516679763793945,1.0,False,False,0.862382709980011
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,979, when,True,False,False,True,True,True,1.0,0.06677143275737762,0.24683374166488647,36.099853515625,8.900146484375,1.0,False,False,0.8594464659690857
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,1065,min,True,False,False,True,True,True,1.0,0.08425115048885345,0.2674061357975006,35.83143997192383,9.168559074401855,1.0,False,False,0.7987143397331238
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,1104,idth,True,False,False,True,True,True,1.0,0.16373997926712036,0.4256506860256195,29.529443740844727,15.470556259155273,1.0,False,False,1.0227657556533813
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,1105, them,True,False,False,True,True,True,1.0,0.08556400239467621,0.28770238161087036,32.81875991821289,12.181239128112793,1.0,False,False,0.9088085293769836
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,1183,"[""",True,False,False,True,True,True,1.0,0.05227762460708618,0.18383921682834625,35.023197174072266,9.976802825927734,1.0,False,False,0.9216483235359192
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,1228,cript,True,False,False,True,True,True,1.0,0.1284010112285614,0.3751276731491089,31.29620933532715,13.703790664672852,1.0,False,False,1.0898792743682861
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,1291,right,True,False,False,True,True,True,1.0,0.08940087258815765,0.2758043706417084,32.09248733520508,12.907513618469238,1.0,False,False,0.7359724044799805
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,1302,.g,True,False,False,True,True,True,1.0,0.10514971613883972,0.3746165931224823,34.9345817565918,10.065417289733887,1.0,False,False,0.9705681204795837
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,1402,AM,True,False,False,True,True,True,1.0,0.08315044641494751,0.27992314100265503,34.21747970581055,10.782519340515137,1.0,False,False,0.9661501049995422
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,1489,fl,True,False,False,True,True,True,1.0,0.13205917179584503,0.4354933500289917,33.75321960449219,11.246780395507812,1.0,False,False,0.9368596076965332
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,1546,sole,True,False,False,True,True,True,1.0,0.16746893525123596,0.45639097690582275,31.87057876586914,13.129420280456543,1.0,False,False,1.0648449659347534
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,1619, att,True,False,False,True,True,True,1.0,0.13373668491840363,0.4667375683784485,32.849525451660156,12.150476455688477,1.0,False,False,1.0493648052215576
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,1822, av,True,False,False,True,True,True,1.0,0.10325045883655548,0.35064199566841125,33.88855743408203,11.111440658569336,1.0,False,False,0.9577433466911316
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,1854,uss,True,False,False,True,True,True,1.0,0.1505075842142105,0.4364408254623413,33.92135238647461,11.078648567199707,1.0,False,False,1.0735689401626587
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,1890,AG,True,False,False,True,True,True,1.0,0.08930541574954987,0.2901674211025238,35.47780227661133,9.522198677062988,1.0,False,False,0.9924986958503723
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,2095,utes,True,False,False,True,True,True,1.0,0.14097857475280762,0.3746210038661957,32.7738037109375,12.226195335388184,1.0,False,False,0.918310821056366
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,2100, AN,True,False,False,True,True,True,1.0,0.09790213406085968,0.3764133155345917,33.89925003051758,11.100750923156738,1.0,False,False,1.026518702507019
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,2197, document,True,False,False,True,True,True,1.0,0.04824480414390564,0.15752169489860535,34.26679992675781,10.733198165893555,1.0,False,False,0.6981071829795837
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,2216,ric,True,False,False,True,True,True,1.0,0.1585080474615097,0.45348769426345825,34.46673583984375,10.533265113830566,1.0,False,False,1.0540237426757812
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,2375,erg,True,False,False,True,True,True,1.0,0.18966719508171082,0.5068897604942322,36.571109771728516,8.428890228271484,1.0,False,False,1.1126034259796143
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,2512,Action,True,False,False,True,True,True,1.0,0.04744045436382294,0.16373451054096222,31.772512435913086,13.227487564086914,1.0,False,False,0.704767107963562
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,2673,ically,True,False,False,True,True,True,1.0,0.1730804443359375,0.4806632697582245,37.06196594238281,7.938032150268555,1.0,False,False,1.0946677923202515
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,2682,vis,True,False,False,True,True,True,1.0,0.13528384268283844,0.41470667719841003,35.81829071044922,9.181707382202148,1.0,False,False,0.9707064628601074
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,2700,ponents,True,False,False,True,True,True,1.0,0.13298793137073517,0.37225040793418884,29.68532943725586,15.31467056274414,1.0,False,False,1.062337040901184
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,2752,pen,True,False,False,True,True,True,1.0,0.15023282170295715,0.4661870002746582,31.88266372680664,13.117337226867676,1.0,False,False,0.9643556475639343
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,2884, design,True,False,False,True,True,True,1.0,0.018683165311813354,0.06497542560100555,29.613388061523438,15.386612892150879,1.0,False,False,0.6676196455955505
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,2931,quired,True,False,False,True,True,True,1.0,0.14470918476581573,0.42116978764533997,27.705360412597656,17.294639587402344,1.0,False,False,0.9788791537284851
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,3114,cribe,True,False,False,True,True,True,1.0,0.12423866987228394,0.34190046787261963,32.856571197509766,12.143427848815918,1.0,False,False,0.9623790979385376
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,3182,create,True,False,False,True,True,True,1.0,0.08051595091819763,0.27880239486694336,32.947723388671875,12.052278518676758,1.0,False,False,0.7412150502204895
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,3246,agn,True,False,False,True,True,True,1.0,0.15441057085990906,0.4376579821109772,37.83147048950195,7.168529510498047,1.0,False,False,1.1165751218795776
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,3314,cul,True,False,False,True,True,True,1.0,0.1748173087835312,0.4900018870830536,34.369590759277344,10.630411148071289,1.0,False,False,1.147121787071228
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,3323,Token,True,False,False,True,True,True,1.0,0.05848588049411774,0.2027672827243805,31.448589324951172,13.551409721374512,1.0,False,False,0.7104141712188721
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,3409, word,True,False,False,True,True,True,1.0,0.06461536884307861,0.2176566869020462,32.838077545166016,12.1619234085083,1.0,False,False,0.7134787440299988
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,3425, whether,True,False,False,True,True,True,1.0,0.0288485586643219,0.10413817316293716,31.135631561279297,13.864368438720703,1.0,False,False,0.781433641910553
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,3509,node,True,False,False,True,True,True,1.0,0.05317699909210205,0.17495334148406982,32.98475646972656,12.01524543762207,1.0,False,False,0.6677348017692566
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,3613, members,True,False,False,True,True,True,1.0,0.029606536030769348,0.10977084189653397,30.309642791748047,14.690357208251953,1.0,False,False,0.7070263028144836
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,3738, human,True,False,False,True,True,True,1.0,0.058048367500305176,0.18364286422729492,38.5966911315918,6.403309345245361,1.0,False,False,0.7250682711601257
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,3751,fect,True,False,False,True,True,True,1.0,0.164943128824234,0.4876185953617096,28.12678337097168,16.87321662902832,1.0,False,False,1.1021164655685425
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,3774, unsigned,True,False,False,True,True,True,1.0,0.05037841200828552,0.18379369378089905,29.97096061706543,15.02903938293457,1.0,False,False,0.8774652481079102
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,4372,avigation,True,False,False,True,True,True,1.0,0.17477987706661224,0.4646724760532379,32.672935485839844,12.32706356048584,1.0,False,False,1.05111825466156
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,4428, similar,True,False,False,True,True,True,1.0,0.06722258031368256,0.24608340859413147,32.66691970825195,12.333081245422363,1.0,False,False,0.866177499294281
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,4477,ARE,True,False,False,True,True,True,1.0,0.10795697569847107,0.32969745993614197,28.294715881347656,16.705284118652344,1.0,False,False,0.9829300045967102
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,4520, Sec,True,False,False,True,True,True,1.0,0.0803472101688385,0.27412497997283936,31.659259796142578,13.340739250183105,1.0,False,False,0.8827747702598572
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,4564, connect,True,False,False,True,True,True,1.0,0.047458261251449585,0.1684313416481018,32.972618103027344,12.027382850646973,1.0,False,False,0.7473284602165222
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,4578,tag,True,False,False,True,True,True,1.0,0.10314255952835083,0.30327728390693665,35.81786346435547,9.182137489318848,1.0,False,False,0.7825040221214294
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,4624,Repository,True,False,False,True,True,True,1.0,0.09160551428794861,0.3474714756011963,26.07659912109375,18.92340087890625,1.0,False,False,0.8847357034683228
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,4738,ief,True,False,False,True,True,True,1.0,0.16685815155506134,0.4796014726161957,32.54561996459961,12.454379081726074,1.0,False,False,1.1437441110610962
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,4796, campaign,True,False,False,True,True,True,1.0,0.060489386320114136,0.2060622274875641,29.785186767578125,15.214813232421875,1.0,False,False,0.7171083092689514
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,4880, shall,True,False,False,True,True,True,1.0,0.09152264893054962,0.2963871359825134,34.64610290527344,10.353897094726562,1.0,False,False,0.9992985725402832
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,5206, mut,True,False,False,True,True,True,1.0,0.10947032272815704,0.34230178594589233,35.193241119384766,9.806757926940918,1.0,False,False,1.0031614303588867
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,5293, notice,True,False,False,True,True,True,1.0,0.055486634373664856,0.19553616642951965,28.969532012939453,16.030467987060547,1.0,False,False,0.7431342601776123
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,5332,_config,True,False,False,True,True,True,1.0,0.0328313410282135,0.12243510037660599,32.434112548828125,12.565888404846191,1.0,False,False,0.7206514477729797
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,8,5425, prote,True,False,False,True,True,True,1.0,0.07123664021492004,0.2573607265949249,28.685239791870117,16.314760208129883,1.0,False,False,1.110499382019043
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,15,350, T,True,False,False,True,True,True,1.0,0.07659979164600372,0.24017423391342163,36.36326599121094,8.636733055114746,1.0,False,False,0.924508273601532
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,15,467, W,True,False,False,True,True,True,1.0,0.06495586037635803,0.21731527149677277,36.126983642578125,8.873016357421875,1.0,False,False,0.9144337773323059
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,15,492,(',True,False,False,True,True,True,1.0,0.0470043420791626,0.17349611222743988,34.75928497314453,10.240714073181152,1.0,False,False,0.8729516267776489
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,15,607, str,True,False,False,True,True,True,1.0,0.06308378279209137,0.20298314094543457,38.142948150634766,6.857052326202393,1.0,False,False,0.8053178787231445
Qwen/Qwen2-0.5B-Instruct,The theory of relativity,15,660,'],True,False,False,True,True,True,1.0,0.07453453540802002,0.2905358076095581,29.64166259765625,15.358336448669434,1.0,False,False,0.9090980887413025
