model,context,layer,target_id,target_text,rank_target_tangent,rank_wrong_tangent,rank_random_tangent,rank_offarc_random,rank_offarc_toward,rank_offarc_away,first_rank1_angle
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,607, str,1,42101,16992,1,2,1,7.928421974182129
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,660,'],1,138584,133471,1,2,1,12.63792610168457
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,680,ition,1,27028,5971,1,1,1,6.046493053436279
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,712,per,1,173,820,1,1,1,4.636106967926025
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,718,add,1,24214,41665,1,1,1,8.207086563110352
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,737, void,1,131931,123674,1,2,1,10.193039894104004
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,818,Cont,1,99440,136785,1,2,1,11.770676612854004
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,825, one,1,3693,4118,1,2,1,6.639982223510742
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,979, when,1,16109,11729,1,1,1,6.527365684509277
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,1065,min,1,40315,2834,1,2,1,6.87039852142334
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,1104,idth,1,1529,2886,1,1,1,4.836511611938477
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,1105, them,1,11681,3753,1,1,1,6.609102725982666
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,1183,"[""",1,31677,66443,1,2,1,9.552327156066895
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,1228,cript,1,3683,11254,1,1,1,5.479526042938232
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,1291,right,1,79115,60663,1,2,1,9.076173782348633
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,1302,.g,1,88178,101013,1,2,1,10.659158706665039
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,1402,AM,1,18080,1631,1,1,1,4.72028923034668
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,1489,fl,1,70421,61912,1,1,1,7.747354030609131
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,1546,sole,1,42098,94105,1,2,1,9.151019096374512
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,1619, att,1,141834,128461,1,2,1,10.835159301757812
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,1822, av,1,3702,8347,1,1,1,6.402626037597656
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,1854,uss,1,89756,110792,1,2,1,9.009354591369629
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,1890,AG,1,180,1070,1,1,1,4.912955284118652
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,2095,utes,1,40378,68676,1,1,1,8.173284530639648
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,2100, AN,1,1701,1025,1,2,1,6.003231048583984
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,2197, document,1,46620,9763,1,2,1,10.11965560913086
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,2216,ric,1,24621,10469,1,1,1,7.134815692901611
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,2375,erg,1,44889,27036,1,1,1,7.091696739196777
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,2512,Action,1,65812,61444,1,4,1,10.789916038513184
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,2673,ically,1,9749,5305,1,1,1,6.106352806091309
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,2682,vis,1,86769,99476,1,2,1,9.024298667907715
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,2700,ponents,1,39629,63018,1,2,1,10.14110279083252
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,2752,pen,1,5943,2122,1,1,1,5.673906326293945
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,2884, design,1,18205,27566,1,2,1,8.582898139953613
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,2931,quired,1,22332,28456,1,2,1,7.589016437530518
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,3114,cribe,1,75899,119870,1,2,1,9.714462280273438
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,3182,create,1,51753,99327,1,2,1,12.07388973236084
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,3246,agn,1,388,825,1,1,1,4.90275764465332
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,3314,cul,1,43736,32662,1,1,1,7.736220359802246
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,3323,Token,1,67535,44038,1,2,1,10.012353897094727
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,3409, word,1,29674,79292,1,2,1,8.975456237792969
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,3425, whether,1,57301,29624,1,1,1,8.727171897888184
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,3509,node,1,114867,111027,1,2,1,11.531831741333008
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,3613, members,1,11099,72630,1,2,1,9.342162132263184
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,3738, human,1,133995,114681,1,2,1,11.208292961120605
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,3751,fect,1,885,1405,1,1,1,5.14577579498291
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,3774, unsigned,1,133332,130063,1,2,1,12.265277862548828
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,4372,avigation,1,13880,56245,1,2,1,8.52538776397705
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,4428, similar,1,4586,33869,1,2,1,9.151496887207031
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,4477,ARE,1,12773,15543,1,1,1,7.136577606201172
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,4520, Sec,1,135578,135376,1,2,1,11.947278022766113
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,4564, connect,1,24797,13570,1,2,1,8.697979927062988
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,4578,tag,1,115162,87745,1,2,1,10.044127464294434
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,4624,Repository,1,87813,73460,1,2,1,12.05776309967041
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,4738,ief,1,11260,1769,1,1,1,5.757241725921631
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,4796, campaign,1,123751,123117,1,3,1,11.522529602050781
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,4880, shall,1,113969,106014,1,2,1,10.009881019592285
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,5206, mut,1,682,569,1,1,1,3.7940335273742676
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,5293, notice,1,42922,29683,1,1,1,8.099804878234863
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,5332,_config,1,59654,43052,1,2,1,11.330751419067383
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,9,5425, prote,1,27586,24951,1,2,1,9.523818016052246
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,350, T,1,9577,10015,1,2,1,5.757084369659424
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,467, W,1,120126,13448,1,2,1,5.270604133605957
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,492,(',1,81987,44541,1,2,1,9.489660263061523
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,607, str,1,39010,15459,1,2,1,7.155217170715332
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,660,'],1,136363,102614,1,2,1,11.338428497314453
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,680,ition,1,20824,10812,1,1,1,5.071033000946045
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,712,per,1,155,1413,1,1,1,3.985825300216675
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,718,add,1,13136,18187,1,1,1,6.786421298980713
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,737, void,1,128874,110107,1,2,1,9.025493621826172
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,818,Cont,1,52534,77815,1,2,1,9.456233024597168
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,825, one,1,3446,4910,1,2,1,5.855138778686523
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,979, when,1,4589,1061,1,1,1,4.509263515472412
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,1065,min,1,36882,17031,1,2,1,6.186061382293701
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,1104,idth,1,2590,7326,1,1,1,4.352982044219971
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,1105, them,1,31311,5961,1,1,1,7.041269302368164
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,1183,"[""",1,14277,32936,1,1,1,7.625892639160156
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,1228,cript,1,4177,3962,1,1,1,4.75997257232666
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,1291,right,1,61960,53670,1,2,1,7.689201354980469
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,1302,.g,1,69821,103194,1,2,1,9.266483306884766
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,1402,AM,1,25968,586,1,1,1,4.542813301086426
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,1489,fl,1,94377,37851,1,1,1,7.682754039764404
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,1546,sole,1,88158,135582,1,2,1,8.820438385009766
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,1619, att,1,106816,29354,1,1,1,8.144235610961914
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,1822, av,1,14350,22483,1,1,1,6.902705192565918
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,1854,uss,1,62286,50579,1,1,1,7.594644546508789
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,1890,AG,1,401,2601,1,1,1,4.803248405456543
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,2095,utes,1,65287,84732,1,1,1,7.739786148071289
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,2100, AN,1,5043,7086,1,2,1,6.266664505004883
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,2197, document,1,34255,20304,1,2,1,10.692401885986328
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,2216,ric,1,71848,49413,1,1,1,7.6671671867370605
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,2375,erg,1,75737,41439,1,1,1,7.106231212615967
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,2512,Action,1,44182,44186,1,2,1,8.516412734985352
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,2673,ically,1,57749,45449,1,2,1,7.598557949066162
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,2682,vis,1,35443,28847,1,2,1,6.9322733879089355
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,2700,ponents,1,4259,12919,1,2,1,6.308786392211914
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,2752,pen,1,8311,4749,1,1,1,5.377961158752441
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,2884, design,1,19860,17732,1,2,1,7.221859455108643
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,2931,quired,1,51307,67793,1,1,1,7.642448902130127
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,3114,cribe,1,103318,112114,1,2,1,9.25738525390625
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,3182,create,1,37184,57809,1,2,1,10.525389671325684
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,3246,agn,1,2298,9327,1,1,1,5.55855131149292
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,3314,cul,1,58021,39273,1,1,1,7.150531768798828
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,3323,Token,1,108924,99481,1,2,1,9.972738265991211
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,3409, word,1,50183,84582,1,2,1,8.75224494934082
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,3425, whether,1,44763,22724,1,2,1,7.439865589141846
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,3509,node,1,60693,51927,1,2,1,8.875776290893555
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,3613, members,1,19239,71026,1,2,1,9.199424743652344
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,3738, human,1,123411,98024,1,2,1,9.433884620666504
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,3751,fect,1,1767,3622,1,1,1,4.875443458557129
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,3774, unsigned,1,146025,141333,1,2,1,12.10213851928711
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,4372,avigation,1,2913,14047,1,2,1,5.9566969871521
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,4428, similar,1,9108,30949,1,2,1,8.946953773498535
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,4477,ARE,1,4697,2857,1,1,1,5.000866413116455
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,4520, Sec,1,139663,142806,1,2,1,11.141404151916504
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,4564, connect,1,20091,20993,1,2,1,7.575191974639893
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,4578,tag,1,104880,106722,1,1,1,8.562455177307129
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,4624,Repository,1,82888,44123,1,2,1,9.631393432617188
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,4738,ief,1,14234,7971,1,1,1,5.169100761413574
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,4796, campaign,1,118521,107588,1,3,1,9.953737258911133
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,4880, shall,1,142195,124626,1,2,1,10.275582313537598
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,5206, mut,1,6229,6313,1,1,1,4.9313554763793945
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,5293, notice,1,85171,84019,1,1,1,8.596571922302246
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,5332,_config,1,58911,45125,1,2,1,9.41775131225586
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,18,5425, prote,1,72554,94031,1,2,1,10.103564262390137
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,350, T,1,12750,23837,1,2,1,12.884817123413086
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,467, W,1,149436,7416,1,2,1,13.220322608947754
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,492,(',1,11432,13517,1,2,1,8.956966400146484
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,607, str,1,139193,108192,1,2,1,12.035947799682617
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,660,'],1,42698,7014,1,2,1,8.159043312072754
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,680,ition,1,65989,20068,1,1,1,6.301771640777588
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,712,per,1,2717,8244,1,1,1,6.8033599853515625
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,718,add,1,2657,4702,1,1,1,6.521990776062012
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,737, void,1,137320,74351,1,2,1,15.758913040161133
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,818,Cont,1,909,860,1,2,1,5.281880855560303
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,825, one,1,15662,34713,1,3,1,13.142683982849121
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,979, when,1,56214,8321,1,3,1,13.835531234741211
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,1065,min,1,16859,4137,1,1,1,6.748124599456787
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,1104,idth,1,40629,37181,1,2,1,6.0788068771362305
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,1105, them,1,111002,61764,1,2,1,9.34766674041748
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,1183,"[""",1,4531,3042,1,2,1,7.537728309631348
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,1228,cript,1,16351,30603,1,1,1,5.859673976898193
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,1291,right,1,11236,1067,1,1,1,5.805769920349121
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,1302,.g,1,23398,22029,1,2,1,9.53476619720459
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,1402,AM,1,100278,8613,1,2,1,7.86721658706665
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,1489,fl,1,26539,6902,1,1,1,6.340723991394043
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,1546,sole,1,2776,25690,1,1,1,5.647698879241943
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,1619, att,1,105937,22497,1,2,1,7.220643997192383
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,1822, av,1,86041,78514,1,2,1,10.253076553344727
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,1854,uss,1,45463,65313,1,1,1,6.654311656951904
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,1890,AG,1,7427,38544,1,1,1,7.87669038772583
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,2095,utes,1,38692,52883,1,1,1,6.90887975692749
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,2100, AN,1,113184,121693,1,2,1,11.008502960205078
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,2197, document,1,122571,87546,1,2,1,8.506754875183105
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,2216,ric,1,30734,29206,1,1,1,6.444925308227539
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,2375,erg,1,34981,28535,1,1,1,5.955576419830322
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,2512,Action,1,3361,3060,1,2,1,6.508849143981934
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,2673,ically,1,61376,64004,1,1,1,7.138011932373047
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,2682,vis,1,13848,4382,1,1,1,6.107978820800781
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,2700,ponents,1,5384,21208,1,1,1,6.526894569396973
Qwen/Qwen2-1.5B-Instruct,To bake sourdough bread,27,2752,pen,1,28159,93774,1,1,1,6.410070896148682
